,imdbID,Title,Domestic Gross,Opening Weekend,Domestic Multiplier,Rotten Tomatoes Score,Metascore,imdbRating,imdbVotes,Year,Month,budget,popularity,vote_average,vote_count
11555,tt0799949,Epic Movie,39739367.0,18612544.0,2.135085187709966,2.0,17.0,2.4,98805.0,2007,1.0,,5.415846,5.1,158.0
11556,tt0425430,The Messengers,35374833.0,14713321.0,2.4042724956520694,12.0,34.0,5.4,36947.0,2007,1.0,20000000.0,5.549608999999999,7.2,59.0
11557,tt0490084,Because I Said So,42674040.0,13122865.0,3.2518844017674495,4.0,26.0,5.7,36143.0,2007,2.0,16000000.0,9.629399000000001,0.0,0.0
11558,tt0367959,Hannibal Rising,27670986.0,13051650.0,2.1201140085736285,16.0,35.0,6.2,98910.0,2007,2.0,,14.764607,3.7,3.0
11559,tt0477051,Norbit,95673607.0,34195434.0,2.7978474260627895,9.0,27.0,4.0,64372.0,2007,2.0,50000000.0,2.159558,5.5,40.0
11562,tt0469754,The Boss of It All,51548.0,7855.0,6.562444302991725,75.0,71.0,6.7,10425.0,2006,10.0,,1.486509,5.6,7.0
11563,tt0380268,Cocaine Cowboys,150056.0,36295.0,4.134343573494972,69.0,59.0,7.8,11980.0,2006,9.0,3000000.0,4.0661059999999996,1.0,1.0
11564,tt0441774,Lonely Hearts,188565.0,80423.0,2.3446650833716722,47.0,60.0,6.5,19477.0,2006,4.0,,2.941626,0.0,0.0
11565,tt0382932,Ratatouille,206445654.0,47027395.0,4.389901970968198,96.0,96.0,8.0,594297.0,2007,4.0,,5.694413,2.9,475.0
11568,tt0055093,Lola,103951.0,,,100.0,73.0,7.6,4341.0,1961,8.0,,2.482068,6.5,4.0
11570,tt0401711,"Paris, je t'aime",4899278.0,39242.0,124.84781611538658,87.0,66.0,7.3,68475.0,2006,2.0,,0.766972,6.0,2.0
11571,tt0469263,The Astronaut Farmer,11003643.0,4454319.0,2.470331154998104,58.0,55.0,6.3,21470.0,2006,5.0,13000000.0,6.980486,0.0,0.0
11575,tt0056210,Mafioso,400019.0,29965.0,13.349541131319873,96.0,88.0,7.7,2015.0,1962,11.0,,8.416631,5.7,3.0
11576,tt0482527,It's a Boy Girl Thing,848.0,848.0,1.0,67.0,,6.3,37717.0,2006,10.0,,0.24238400000000002,4.2,3.0
11578,tt0084861,Vice Squad,13253583.0,,,60.0,,6.5,1680.0,1982,6.0,5000000.0,0.619657,4.8,15.0
11581,tt0444182,Days of Glory,320700.0,10996.0,29.165150963986903,82.0,82.0,7.0,13460.0,2006,1.0,,10.488933,7.4,19.0
11583,tt0406216,Schizo,54357.0,7834.0,6.938600970130202,78.0,64.0,7.2,935.0,2004,1.0,,0.4244520000000001,6.0,24.0
11585,tt0450340,Unknown,26403.0,3746.0,7.048318206086492,38.0,44.0,6.5,28384.0,2006,5.0,,4.315717,4.8,14.0
11589,tt0425601,Trailer Park Boys: The Movie,3860678.0,1200000.0,3.2172316666666667,57.0,38.0,7.2,11523.0,2006,10.0,,0.717874,7.0,194.0
11590,tt0259324,Ghost Rider,115802596.0,45388836.0,2.551345357259217,26.0,35.0,5.2,212635.0,2007,10.0,5000000.0,3.172765,7.6,19.0
11591,tt0401997,Breach,33231264.0,10504990.0,3.163378927538246,84.0,74.0,7.0,56093.0,2007,2.0,110000000.0,11.902353999999999,7.3,6.0
11592,tt0778661,Daddy's Little Girls,31366978.0,11210754.0,2.7979365170264194,26.0,49.0,5.7,6730.0,2007,2.0,,6.885358999999999,6.4,37.0
11593,tt0758766,Music and Lyrics,50572589.0,13623630.0,3.712122907037258,62.0,59.0,6.5,92635.0,2007,2.0,10000000.0,6.063809,6.3,10.0
11594,tt0481369,The Number 23,35193167.0,15107000.0,2.329593367313166,8.0,,6.4,186039.0,2007,2.0,40000000.0,7.196688000000001,6.5,12.0
11595,tt0499554,Reno 911!: Miami,20342161.0,10273477.0,1.9800658530699977,34.0,47.0,5.9,25695.0,2007,2.0,30000000.0,8.140941,6.0,13.0
11596,tt0462200,Black Snake Moan,9396870.0,4143199.0,2.2680228490111145,66.0,52.0,6.9,58908.0,2006,2.0,10000000.0,4.468247,6.0,29.0
11597,tt0375785,Gray Matters,71561.0,25714.0,2.782958699541106,8.0,31.0,5.8,6609.0,2006,12.0,15000000.0,7.050403,7.2,678.0
11598,tt0463903,Be with Me,1365.0,1200.0,1.1375,90.0,67.0,7.2,1526.0,2005,10.0,,2.268351,0.0,0.0
11602,tt0449121,loudQUIETloud: A Film About the Pixies,7506.0,3792.0,1.9794303797468353,68.0,63.0,7.2,1265.0,2006,1.0,,1.2677559999999999,4.7,3.0
11604,tt0432402,Factory Girl,1675241.0,,,19.0,45.0,6.4,20140.0,2006,11.0,,1.7128150000000002,7.9,6598.0
11615,tt0425112,Hot Fuzz,23637265.0,5837000.0,4.049557135514819,91.0,81.0,7.8,434634.0,2007,1.0,,2.0303419999999996,5.9,878.0
11623,tt0465188,Golden Door,1070769.0,27744.0,38.59461505190311,72.0,74.0,6.9,4529.0,2006,9.0,,5.298931,3.8,9.0
11626,tt0474622,Family Law,38605.0,5384.0,7.1703194650817235,73.0,66.0,6.9,1406.0,2006,5.0,,1.494525,6.7,12.0
11631,tt0386862,The Forest for the Trees,1410.0,,,77.0,,7.3,1330.0,2003,7.0,,2.987674,7.0,1.0
11632,tt0435705,Next,18211013.0,7133049.0,2.553047511660161,28.0,42.0,6.2,141638.0,2007,9.0,,0.796554,4.4,60.0
11633,tt0443456,Breaking and Entering,930469.0,,,34.0,56.0,6.5,21408.0,2006,4.0,70000000.0,9.41746,6.2,13.0
11634,tt0399738,Changing Times,545255.0,31702.0,17.199388051227054,63.0,64.0,6.1,1545.0,2004,12.0,,4.217411,6.2,4086.0
11635,tt0301555,God Grew Tired of Us,301447.0,21858.0,13.791151980968067,91.0,72.0,7.9,2670.0,2006,1.0,,1.475074,5.2,83.0
11636,tt0492466,Iraq in Fragments,204462.0,24435.0,8.367587476979741,91.0,84.0,7.3,1354.0,2006,1.0,,1.369146,6.4,9.0
11637,tt0454776,Amazing Grace,21250683.0,4305000.0,4.93627944250871,68.0,65.0,7.4,23159.0,2006,1.0,,0.541397,3.3,8.0
11640,tt0092226,Wise Guys,8475466.0,1324456.0,6.399205409617232,31.0,,5.6,4878.0,1986,5.0,3000000.0,4.619056,7.3,139.0
11641,tt0094118,Teen Wolf Too,7888703.0,2709160.0,2.911863086713225,7.0,8.0,3.3,10256.0,1987,4.0,13000000.0,1.884204,0.0,0.0
11644,tt0443706,Zodiac,33080084.0,13395610.0,2.4694720135925126,89.0,78.0,7.7,406994.0,2007,4.0,,1.280643,8.2,3.0
11645,tt0425379,I'm the Angel of Death: Pusher III,4815.0,1792.0,2.6869419642857144,93.0,72.0,7.3,12521.0,2005,3.0,65000000.0,19.083823000000002,6.4,43.0
11650,tt0486946,Wild Hogs,168273550.0,39699023.0,4.238732776874635,14.0,27.0,5.8,110262.0,2007,1.0,275.0,2.5743169999999997,6.2,33.0
11651,tt0429277,Zyzzyx Rd,30.0,20.0,1.5,,,4.0,925.0,2006,3.0,,11.356011,5.9,43.0
11655,tt0088326,Unfaithfully Yours,19928200.0,3774126.0,5.2802158698464225,27.0,,6.0,2329.0,1984,11.0,,1.5356459999999998,6.9,16.0
11659,tt0482629,The Ultimate Gift,3438735.0,1200000.0,2.8656125,32.0,49.0,7.3,16715.0,2006,9.0,,1.499865,7.0,1.0
11660,tt0416449,300,210614939.0,70885301.0,2.9712075145170083,60.0,52.0,7.7,701832.0,2006,10.0,,5.09336,7.7,7.0
11661,tt0475937,The Abandoned,2575000.0,2482000.0,1.0374697824335213,38.0,42.0,5.6,12120.0,2006,12.0,65000000.0,18.108407999999997,3.6,124.0
11665,tt0477095,Starter for 10,216839.0,37141.0,5.838264990172585,90.0,69.0,6.7,20878.0,2006,7.0,,0.22283200000000009,7.5,3.0
11666,tt0768212,The Last Mimzy,21471047.0,10200000.0,2.1050046078431373,54.0,59.0,6.2,20252.0,2007,9.0,8.0,5.140016,0.0,0.0
11667,tt0482088,Priceless,2165188.0,116308.0,18.61598514289645,81.0,72.0,7.0,29409.0,2006,2.0,,6.183051,5.7,19.0
11668,tt0468492,The Host,2201923.0,320000.0,6.881009375,93.0,85.0,7.0,87917.0,2006,12.0,,6.18064,6.2,95.0
11670,tt0218379,Kippur,114283.0,17007.0,6.719762450755571,75.0,75.0,6.4,1375.0,2000,12.0,,1.099317,0.0,0.0
11671,tt0468548,The Situation,48896.0,7187.0,6.803395018783916,35.0,45.0,6.4,766.0,2006,9.0,,1.0100850000000001,4.4,7.0
11672,tt0101725,Diary of a Hitman,31815.0,17388.0,1.8297101449275361,,,5.4,1521.0,1991,1.0,,0.860383,5.3,4.0
11674,tt0416508,Becoming Jane,18670946.0,972066.0,19.20748796892392,58.0,55.0,7.1,55255.0,2007,11.0,,0.50835,5.3,13.0
11675,tt0458367,Right at Your Door,65018.0,32452.0,2.003512880562061,68.0,57.0,6.1,12285.0,2006,3.0,16500000.0,7.829737,6.0,19.0
11677,tt0433416,The Namesake,13569248.0,248552.0,54.59319579001577,86.0,82.0,7.5,18194.0,2006,9.0,,1.829632,7.4,7.0
11681,tt0770772,I Think I Love My Wife,12550605.0,5674802.0,2.2116375161635595,49.0,49.0,5.5,16017.0,2007,1.0,,4.030926999999998,6.3,69.0
11682,tt0429068,The Second Chance,463542.0,200554.0,2.3113076777326804,40.0,52.0,6.8,1214.0,2006,3.0,11000000.0,3.966066000000001,6.2,11.0
11686,tt0477071,Premonition,47852604.0,17558689.0,2.725294809880168,8.0,29.0,5.9,70191.0,2007,10.0,,2.064359,5.7,48.0
11687,tt0455760,Dead Silence,16809076.0,7842725.0,2.1432698456212607,20.0,34.0,6.2,80234.0,2007,2.0,20000000.0,10.163764,6.8,10.0
11688,tt0490204,Reign Over Me,19661987.0,7460690.0,2.63541133594882,64.0,61.0,7.4,90598.0,2007,3.0,20000000.0,10.763622,7.5,2.0
11689,tt0475355,Pride,7057600.0,3533300.0,1.9974528061585486,46.0,55.0,6.1,5979.0,2007,3.0,20000000.0,10.027137,5.3,55.0
11690,tt0822854,Shooter,47003582.0,14523571.0,3.236365353947731,47.0,53.0,7.2,295828.0,2007,3.0,,1.8963720000000002,7.0,61.0
11691,tt0800069,The Hills Have Eyes II,20804166.0,9686362.0,2.147779114594313,12.0,32.0,5.1,58078.0,2007,3.0,61000000.0,14.246917999999999,5.5,102.0
11692,tt0453556,TMNT,54149098.0,24255205.0,2.2324733186134686,34.0,41.0,6.2,58986.0,2007,3.0,15000000.0,5.559312,5.9,2496.0
11693,tt0450450,The Italian,555436.0,23290.0,23.84869042507514,91.0,74.0,7.5,2992.0,2005,3.0,34000000.0,11.358363,5.9,2026.0
11694,tt0382765,Jindabyne,400438.0,28298.0,14.150752703371262,65.0,65.0,6.3,6198.0,2006,9.0,,1.502873,5.0,1.0
11696,tt0374089,Nomad: The Warrior,79123.0,14250.0,5.552491228070175,6.0,49.0,5.9,3597.0,2005,10.0,,0.62167,6.1,25.0
11698,tt0444112,Avenue Montaigne,2044858.0,29377.0,69.60744800354018,75.0,64.0,6.8,3890.0,2006,8.0,,0.439309,5.3,126.0
11699,tt0389557,Black Book,4398532.0,112521.0,39.090765279370075,75.0,71.0,7.7,69208.0,2006,2.0,,2.084571,6.8,206.0
11700,tt0483578,Love and Honour,60910.0,5234.0,11.637371035536875,80.0,,7.8,3016.0,2006,9.0,21000000.0,7.440511,5.6,4.0
11701,tt0417614,Dreamland,6383.0,4350.0,1.4673563218390804,67.0,57.0,6.4,2325.0,2006,12.0,,2.187385,4.8,2.0
11711,tt0459605,Eklavya: The Royal Guard,1290212.0,690423.0,1.868726852958259,75.0,69.0,6.2,2940.0,2007,3.0,10000000.0,2.725099,6.0,2.0
11718,tt0427470,The Lookout,4600585.0,2007000.0,2.2922695565520677,87.0,73.0,7.0,55143.0,2007,11.0,,1.3094219999999999,6.6,237.0
11719,tt0445934,Blades of Glory,118594548.0,33014202.0,3.5922282174198847,70.0,64.0,6.3,149469.0,2007,3.0,16000000.0,12.153493,6.2,449.0
11722,tt0422774,Are We Done Yet?,49662533.0,14262724.0,3.4819809315527666,8.0,36.0,4.2,18460.0,2007,11.0,,0.264445,6.2,995.0
11723,tt0444682,The Reaping,25126214.0,10025203.0,2.506304760113087,8.0,36.0,5.6,41027.0,2007,4.0,,6.370205,7.8,7048.0
11724,tt0476995,Firehouse Dog,13932383.0,3838916.0,3.629249246401849,38.0,43.0,5.5,5341.0,2007,4.0,40000000.0,9.825841,7.7,15.0
11725,tt0396555,Meet the Robinsons,97822171.0,25123781.0,3.8936086491121698,67.0,61.0,6.8,81641.0,2007,4.0,,7.078447,7.0,74.0
11726,tt0419434,American Hardcore,279665.0,18102.0,15.449397856590432,72.0,69.0,7.4,3043.0,2006,3.0,150000000.0,10.529575999999999,6.4,112.0
11728,tt0479537,Seraphim Falls,418296.0,155560.0,2.6889688866032397,55.0,62.0,6.7,27826.0,2006,2.0,,9.461686,6.8,34.0
11730,tt0448134,Sunshine,3675753.0,242964.0,15.128796858793896,64.0,64.0,7.2,222765.0,2007,7.0,,0.561833,6.7,24.0
11732,tt0424908,Copying Beethoven,384029.0,70460.0,5.4503122338915695,28.0,59.0,6.8,12429.0,2006,9.0,,0.380048,5.5,16.0
11734,tt0462338,The Hoax,7164995.0,1501000.0,4.773481012658228,70.0,70.0,6.7,15589.0,2006,11.0,,4.057695,4.8,4.0
11742,tt0455957,Goya's Ghosts,1000626.0,159671.0,6.266798604630772,30.0,52.0,6.9,28296.0,2006,1.0,,11.024939999999999,5.7,16.0
11743,tt0457433,Perfect Stranger,23984949.0,11206163.0,2.1403355457171203,10.0,31.0,5.7,42964.0,2007,11.0,50000000.0,5.91265,7.1,62.0
11744,tt0486822,Disturbia,80209692.0,22224982.0,3.608987939787758,69.0,62.0,6.8,209999.0,2007,4.0,60795000.0,9.925255,6.0,112.0
11745,tt0446013,Pathfinder,10232081.0,5001214.0,2.045919450757356,10.0,29.0,5.4,41272.0,2007,4.0,20000000.0,18.006895999999994,7.2,6324.0
11746,tt0455326,Aqua Teen Hunger Force Colon Movie Film for Theaters,5520368.0,3088000.0,1.7876839378238343,48.0,54.0,6.7,12957.0,2007,1.0,45000000.0,11.101549,5.9,80.0
11748,tt0078326,Straight Time,9900000.0,,,75.0,64.0,7.4,6755.0,1978,4.0,,0.397268,6.0,18.0
11749,tt0066491,Tristana,14586.0,4754.0,3.0681531342027766,97.0,93.0,7.6,9188.0,1970,3.0,,2.352594,6.3,39.0
11750,tt0492481,Puccini for Beginners,89464.0,13380.0,6.686397608370703,51.0,54.0,6.0,2221.0,2006,3.0,,7.530264,6.4,5.0
11751,tt0376196,Slow Burn,1237615.0,778123.0,1.5905133250141688,12.0,34.0,5.8,3592.0,2005,1.0,,1.610123,5.4,8.0
11752,tt0780595,Redline,6881022.0,3962385.0,1.7365859198437306,0.0,24.0,4.0,8422.0,2007,9.0,15500000.0,6.300001,6.4,10.0
11753,tt0794374,Summer Palace,63045.0,8717.0,7.232419410347597,74.0,79.0,7.1,2525.0,2006,4.0,26000000.0,3.2151549999999998,6.5,27.0
11756,tt0450188,La Vie en Rose,10301706.0,179848.0,57.28006983675103,50.0,66.0,7.6,78538.0,2007,1.0,,7.051042,6.3,2.0
11761,tt0488120,Fracture,39015018.0,11180000.0,3.4897153846153848,71.0,68.0,7.2,172150.0,2007,4.0,25000000.0,5.615957,5.0,21.0
11766,tt0452702,Vacancy,19363565.0,7603376.0,2.5467062262868496,55.0,54.0,6.2,90420.0,2007,1.0,,11.366852,8.4,5.0
11769,tt0419843,In the Land of Women,11052958.0,4712341.0,2.345534416970249,44.0,47.0,6.4,30239.0,2007,4.0,,5.865702,5.2,99.0
11770,tt0427089,Confetti,228498.0,20560.0,11.113715953307393,57.0,57.0,5.7,4805.0,2006,4.0,10000000.0,9.351275999999999,4.9,19.0
11772,tt0453451,Mr. Bean's Holiday,33302167.0,9889780.0,3.367331426988265,52.0,56.0,6.4,108113.0,2007,2.0,,1.209468,6.1,313.0
11775,tt0435670,The Invisible,20578909.0,7717309.0,2.6665912949708246,20.0,36.0,6.2,33683.0,2007,8.0,,3.3117059999999996,5.1,17.0
11776,tt0772178,Kickin' It Old Skool,4502604.0,2484624.0,1.8121872766261615,18.0,18.0,4.6,6598.0,2007,4.0,30000000.0,6.097503,4.7,3.0
11777,tt0443473,The Condemned,7371706.0,3807595.0,1.9360530728714582,15.0,23.0,6.0,48688.0,2007,4.0,,7.3642059999999985,6.5,2.0
11778,tt0413300,Spider-Man 3,336530303.0,151116516.0,2.2269591167652383,63.0,59.0,6.2,469203.0,2007,4.0,,12.256231,5.7,134.0
11779,tt0338216,Lucky You,5758950.0,2710445.0,2.1247249067957474,29.0,49.0,5.9,19585.0,2007,5.0,258000000.0,27.614265000000003,6.2,971.0
11785,tt0856008,Sharkwater,850920.0,37140.0,22.91114701130856,79.0,59.0,8.0,4630.0,2006,6.0,,1.51898,4.8,9.0
11787,tt0432290,Flannel Pajamas,123301.0,11069.0,11.139307977233715,51.0,49.0,5.9,846.0,2006,5.0,,0.565893,5.6,35.0
11790,tt0095583,Maniac Cop,671382.0,,,46.0,40.0,6.0,12711.0,1988,10.0,,5.44131,6.3,11.0
11791,tt0756729,Year of the Dog,1540141.0,108223.0,14.231180063387635,69.0,70.0,6.1,5848.0,2007,5.0,1100000.0,6.5950380000000015,5.3,23.0
11792,tt0486028,Thr3e,1008849.0,740000.0,1.3633094594594595,5.0,34.0,5.0,4302.0,2006,4.0,,2.187418,5.7,7.0
11794,tt0469897,Diggers,66517.0,32867.0,2.0238232877962696,70.0,66.0,6.3,2329.0,2006,10.0,8000000.0,0.860734,5.3,26.0
11795,tt0458364,The Ex,3093394.0,1394229.0,2.2187129947806277,18.0,32.0,5.5,16376.0,2006,1.0,,3.662818,4.6,7.0
11797,tt0851578,Paprika,882267.0,35593.0,24.787654875958754,84.0,81.0,7.7,62997.0,2006,5.0,,1.3452879999999998,6.7,1858.0
11798,tt0472268,The Flying Scotsman,171817.0,78337.0,2.193305845258307,50.0,49.0,7.1,4828.0,2006,10.0,,7.1280220000000005,2.4,7.0
11801,tt0477731,Syndromes and a Century,16675.0,5518.0,3.0219282348677057,89.0,71.0,7.5,3445.0,2006,11.0,,3.183964,5.7,7.0
11802,tt0471030,Red Road,154892.0,17009.0,9.106473043682756,88.0,73.0,6.8,11529.0,2006,8.0,,1.851507,4.6,538.0
11803,tt0088678,The Adventures of Mark Twain,849915.0,226525.0,3.751969981238274,80.0,,7.4,2347.0,1985,5.0,,11.054764,6.1,14.0
11806,tt0480025,This Is England,329379.0,18430.0,17.87189365165491,93.0,86.0,7.7,111099.0,2006,1.0,4200000.0,7.42908,5.0,4.0
11808,tt0491747,Away from Her,4571521.0,114628.0,39.881364064626446,94.0,88.0,7.6,20556.0,2006,5.0,,1.294122,5.5,20.0
11809,tt0478311,Knocked Up,148768917.0,30690990.0,4.847315677988882,90.0,85.0,6.9,335670.0,2007,9.0,,6.1571620000000005,5.7,37.0
11810,tt0427327,Hairspray,118871849.0,27800000.0,4.2759657913669065,91.0,81.0,6.6,114354.0,2007,6.0,30000000.0,9.058516000000001,6.6,30.0
11813,tt0463854,28 Weeks Later,28638916.0,9807292.0,2.9201655258148733,71.0,78.0,7.0,245828.0,2007,11.0,,0.368264,5.7,30.0
11814,tt0791304,Georgia Rule,19103072.0,6773870.0,2.8201119891583395,18.0,25.0,5.8,23187.0,2007,4.0,15000000.0,12.884191,5.7,20.0
11815,tt0800003,Delta Farce,8130530.0,3420645.0,2.37689967827705,5.0,17.0,3.5,10298.0,2007,5.0,20000000.0,7.281642999999999,4.3,2.0
11817,tt0762111,Jonestown: The Life and Death of Peoples Temple,148292.0,7482.0,19.819834268912057,94.0,79.0,7.8,4758.0,2006,8.0,,7.068828999999999,7.5,18.0
11823,tt0413267,Shrek the Third,322719944.0,121629270.0,2.653308237400422,41.0,58.0,6.0,262534.0,2007,4.0,,0.583192,7.5,19.0
11824,tt0907657,Once,9439923.0,61901.0,152.50033117397135,97.0,88.0,7.8,106060.0,2007,5.0,160000000.0,14.072479000000001,6.3,3.0
11825,tt0449088,Pirates of the Caribbean: At World's End,309420425.0,114732820.0,2.696878059826299,44.0,50.0,7.1,565803.0,2007,3.0,160000.0,10.357064,5.4,5.0
11826,tt0470705,Bug,7025810.0,3245556.0,2.164747735056798,61.0,62.0,6.1,31650.0,2006,5.0,300000000.0,31.363664,6.5,4.0
11827,tt0780571,Mr. Brooks,28549298.0,10017067.0,2.8500655930523378,55.0,45.0,7.3,138051.0,2007,5.0,4000000.0,5.911303,6.8,16.0
11828,tt0389328,Rise: Blood Hunter,114306.0,59371.0,1.9252833875124218,36.0,,4.9,11103.0,2007,6.0,20000000.0,7.423812,6.4,68.0
11829,tt0441007,Gracie,2956339.0,1355904.0,2.1803453636835646,61.0,52.0,6.2,3897.0,2007,4.0,,4.482739,6.3,11.0
11832,tt0444628,Fay Grim,126714.0,61817.0,2.049824481938625,46.0,52.0,6.3,3941.0,2006,12.0,,6.992152000000001,6.0,3192.0
11834,tt0874423,Zoo,69770.0,7811.0,8.932274996799386,60.0,63.0,5.6,2574.0,2007,4.0,50000.0,1.199625,5.7,46.0
11837,tt0494222,Eagle vs Shark,221846.0,20361.0,10.895633809734296,55.0,55.0,6.8,21202.0,2007,7.0,,4.154861,6.3,8.0
11838,tt0411061,88 Minutes,17213467.0,6957216.0,2.474188957192072,5.0,17.0,5.9,72183.0,2007,7.0,,5.327507,0.0,0.0
11840,tt0455362,The Breed,14500.0,14500.0,1.0,15.0,,5.1,11738.0,2006,10.0,,2.763792,7.0,45.0
11841,tt0499455,Day Night Day Night,31856.0,5457.0,5.837639728788711,69.0,61.0,6.2,1960.0,2006,5.0,,4.148276,6.8,365.0
11842,tt0460740,Cashback,25343.0,14878.0,1.7033875520903348,48.0,54.0,7.2,80315.0,2006,5.0,,0.27855100000000005,5.6,716.0
11843,tt0496806,Ocean's Thirteen,117154724.0,36133403.0,3.242283158328597,70.0,62.0,6.9,302367.0,2007,9.0,,10.158533,6.9,4.0
11844,tt0465203,Them,50057.0,4025.0,12.436521739130434,62.0,60.0,6.4,27836.0,2006,6.0,85000000.0,12.16276,6.4,6.0
11845,tt0450680,Flanders,22788.0,1794.0,12.702341137123746,67.0,67.0,6.6,2637.0,2006,7.0,,4.692506,6.6,21.0
11846,tt0466399,Ten Canoes,283654.0,14076.0,20.151605569764136,98.0,82.0,7.0,4167.0,2006,8.0,,0.446475,6.5,1371.0
11855,tt0472259,Alone with Her,10787.0,5555.0,1.9418541854185418,69.0,65.0,6.0,3677.0,2006,10.0,,1.4163139999999999,0.0,0.0
11856,tt0498353,Hostel: Part II,17609452.0,8203391.0,2.146606446041643,44.0,46.0,5.5,81451.0,2007,4.0,1000000.0,2.3923669999999997,6.8,8.0
11858,tt0842929,Paranoid Park,486767.0,29828.0,16.31912967681373,76.0,83.0,6.7,27953.0,2007,1.0,,1.996129,6.0,3.0
11861,tt0423294,Surf's Up,58867694.0,17640249.0,3.337123756019544,79.0,64.0,6.7,64108.0,2007,12.0,,1.986584,0.0,0.0
11862,tt0486576,Fantastic 4: Rise of the Silver Surfer,131921738.0,58051684.0,2.27248770251006,37.0,45.0,5.6,242044.0,2007,6.0,85000000.0,11.526339,7.1,614.0
11863,tt0479500,Nancy Drew,25612520.0,6832318.0,3.748730665053939,50.0,53.0,5.9,18454.0,2007,6.0,130000000.0,12.924254,4.3,15.0
11864,tt0457572,Fido,304533.0,10203.0,29.847397824169363,73.0,70.0,6.7,27325.0,2006,6.0,,5.172308,4.2,18.0
11865,tt0484113,L'iceberg,19789.0,1137.0,17.40457343887423,69.0,60.0,6.8,782.0,2005,9.0,8000000.0,5.284805,5.3,8.0
11866,tt0487092,Who the #$&% Is Jackson Pollock?,13710.0,5526.0,2.48099891422367,100.0,70.0,7.1,1113.0,2006,12.0,,0.038843,6.4,7.0
11869,tt0462504,Rescue Dawn,5490423.0,110326.0,49.76544966734949,90.0,77.0,7.3,96265.0,2006,6.0,16000.0,0.892476,7.0,45.0
11873,tt0473709,The TV Set,265198.0,34531.0,7.679997683241146,65.0,65.0,6.5,5375.0,2006,2.0,,7.118689999999999,7.2,2993.0
11874,tt0449851,The Valet,1926800.0,67552.0,28.523211747986736,70.0,68.0,6.6,9281.0,2006,4.0,2000000.0,4.681832,7.4,20.0
11881,tt0463486,Comedy of Power,80550.0,10061.0,8.00616240930325,79.0,64.0,6.4,2545.0,2006,1.0,,12.061386,8.0,1.0
11884,tt0989000,In Search of a Midnight Kiss,172605.0,13385.0,12.895405304445275,84.0,64.0,7.2,7768.0,2007,6.0,,3.1055,7.9,28.0
11887,tt0796212,Exiled,51957.0,15502.0,3.351632047477745,80.0,73.0,7.3,7974.0,2006,5.0,,0.432432,6.0,2.0
11895,tt0089715,O.C. and Stiggs,29815.0,6273.0,4.752909293798821,,,5.4,1145.0,1985,4.0,,0.8728950000000001,5.7,18.0
11899,tt0101324,American Friends,23034.0,5334.0,4.318335208098987,,,6.6,549.0,1991,12.0,,0.689138,0.0,0.0
11903,tt0473360,Goal II: Living the Dream,225067.0,150098.0,1.4994670148836093,39.0,,5.9,30036.0,2007,1.0,,0.904809,7.1,30.0
11904,tt0086366,Still Smokin,15543710.0,3085705.0,5.037328584553611,11.0,4.0,5.7,6926.0,1983,2.0,230400.0,4.5923300000000005,4.2,9.0
11907,tt0446055,The Trials of Darryl Hunt,1217.0,619.0,1.9660743134087237,100.0,,7.7,868.0,2006,10.0,,1.249407,0.0,0.0
11909,tt0386032,Sicko,24540079.0,68969.0,355.8131769345648,92.0,74.0,7.9,71967.0,2007,3.0,,1.028117,6.1,107.0
11911,tt0488953,Awesome; I Fuckin' Shot That!,162538.0,18074.0,8.99291800376231,74.0,68.0,7.5,838.0,2006,9.0,2224000.0,0.988777,4.9,23.0
11914,tt0829459,A Mighty Heart,9176787.0,3948863.0,2.323906147161854,79.0,74.0,6.6,25974.0,2007,7.0,,0.838302,6.1,18.0
11915,tt0450385,1408,71985628.0,20617667.0,3.491453615969256,79.0,64.0,6.8,244563.0,2007,1.0,16000000.0,16.770196,8.0,2.0
11916,tt0795368,Death at a Funeral,8580428.0,1282973.0,6.687925622752778,67.0,67.0,7.4,103945.0,2007,7.0,25000000.0,9.196883999999999,4.8,4.0
11917,tt0432264,Introducing the Dwights,379408.0,27734.0,13.680248070959832,52.0,50.0,6.4,1819.0,2007,2.0,9000000.0,8.832907,7.5,20.0
11918,tt0085678,High Road to China,28445927.0,6156049.0,4.620809061136453,42.0,42.0,6.1,4611.0,1983,8.0,,1.174855,5.4,27.0
11919,tt0337978,Live Free or Die Hard,134529403.0,33369559.0,4.031500775901773,82.0,69.0,7.1,375181.0,2007,3.0,,2.738,0.0,0.0
11920,tt0762114,License to Wed,43799818.0,10422258.0,4.202526746123537,7.0,25.0,5.3,36586.0,2007,6.0,110000000.0,14.886039000000002,4.5,4.0
11921,tt0765447,Evening,12492481.0,3513000.0,3.5560720182180474,27.0,45.0,6.5,12634.0,2007,7.0,35000000.0,7.102075999999999,8.0,4.0
11922,tt0413099,Evan Almighty,100462298.0,31192615.0,3.220707786121811,23.0,37.0,5.4,132662.0,2007,6.0,,2.291288,5.6,27.0
11923,tt0418279,Transformers,319246193.0,70502384.0,4.528161671809566,58.0,61.0,7.0,576191.0,2007,6.0,175000000.0,9.156877,6.7,50.0
11924,tt0374563,Captivity,2626800.0,1550000.0,1.6947096774193549,9.0,24.0,4.7,22077.0,2007,6.0,150000000.0,5.587707,6.9,50.0
